product_id,product_name,product_type,operating_system,processor_brand,processor_name,dedicated_graphic_memory_capacity,system_memory,system_memory_type,description,attrs_indexes_dict,overlaps
119075768,Lenovo Ideapad S145 Intel Core I3 8th Gen 15.6-inch FHD Thin and Light Laptop ( 4GB RAM / 1TB HDD / Windows 10 Home / Office Home and Student 2019 / Grey / 1.85kg ) & N100 Wireless Mouse Combo  --  laptop + n100 wireless mouse - with ms office 2019,laptop,Windows 10,Intel,Core i3,,4 GB,,"; Style name:; With MS Office 2019; | Pattern name:; Laptop + N100 Wireless Mouse; ; ; ; Lenovo N100 Wireless Mouse (Black); Lenovo N100 mouse Its plug-and-play wireless feature enables you to move the mouse around conveniently. As it is compatible with both Windows and Mac computers, you don't need to worry about replacing this mouse when using different operating systems. This mouse has a small receiver, which you can conveniently plug into your system USB port;","{u'processor_name': (31, 33), u'processor_brand': (20, 25), u'system_memory': (80, 83), u'operating_system': (100, 107)}",[]
119075776,Lenovo Ideapad S145 Intel Core I3 8th Gen 15.6-inch Thin and Light FHD Laptop ( 4GB RAM / 1TB HDD / Windows 10 Home / Grey / 1.85Kg ) & N100 Wireless Mouse Combo  --  laptop + n100 wireless mouse - without office,laptop,Windows 10,Intel,Core i3,,4 GB,,"; Style name:; Without Office; | Pattern name:; Laptop + N100 Wireless Mouse; ; ; ; Lenovo N100 Wireless Mouse (Black); Lenovo N100 mouse Its plug-and-play wireless feature enables you to move the mouse around conveniently. As it is compatible with both Windows and Mac computers, you don't need to worry about replacing this mouse when using different operating systems. This mouse has a small receiver, which you can conveniently plug into your system USB port;","{u'processor_name': (31, 33), u'processor_brand': (20, 25), u'system_memory': (80, 83), u'operating_system': (100, 107)}",[]
9287658,"Lenovo Ideapad 330 15.6-inch FHD Laptop (Intel Core I3 7th Gen/4GB RAM/1TB HDD/Windows 10 Home/2.2 Kg/Onyx Black), 81DE01K2IN  --  no office + onyx black",laptop,Windows 10,Intel,Core i3,,4 GB,DDR4,"Style name: No Office + Onyx Black; Sometimes it’s best to keep things simple. Stacked with premium processing and advanced graphics options, the Idea Pad 330 is as powerful as it is easy to use. Available in a range of sophisticated colors, it’s safe, durable, and ready for today’s tasks - and tomorrow’s. A laptop isn’t just a piece of electronics - it’s also an investment. That’s why we designed the Idea Pad 330 with a special protective finish to guard against wear and tear, as well as rubber detailing on the bottom to maximize ventilation and extend component life. Assure seamless multitasking, immersive gaming, fast boot-ups, and theatre-like entertainment as well as store thousands of videos, photos and files. Running out of battery and short on time? The Idea Pad 330 boasts up to 6 hours’ battery life. Leverage the best of Windows 10, with a new update packed with exciting features. The powerfully reimagined Photos app makes it easier–and more fun - to tell your story in video: add a soundtrack, use transitions, deploy 3D effects, and more. And sharing is quicker than ever, with intuitive settings that making it easier to instantly connect with the people you care about most.. We are committed to providing an uncluttered desktop and a safer PC experience out of the box. Our preload contains just five hand-selected applications designed to increase your productivity. Combining powerful performance with a sturdy finish, the Idea Pad 330 is built to last.","{u'processor_name': (52, 54), u'processor_brand': (41, 46), u'system_memory': (63, 66), u'operating_system': (79, 86)}",[]
7715880,Lenovo G40-80 14-inch Laptop (5th Gen Core i3/4GB/1TB/Windows 10 Home/Integrated Graphics/ Free Mcafee license),laptop,Windows 10,Intel,Core i3,,4 GB,DDR3,"; ; Product Description; ; Lenovo is one of the most well-known brands when it comes to computers and laptops and has been delivering quality products over the yearsand this Lenovo G40-80- 14-inch Laptop is no exception. Packed with a wide array of features, this laptop sets heightened standards for the next generation laptop and computers and along with it, increases the usability of the product. If you are keen about excellent picture quality and problem free operation of the system, then you must avail the Lenovo G40-80 14-inch Laptop. Here is a quick look at the features that this Lenovo laptop has to offer.; Key features of the Lenovo G40-80 14-inch Laptop; This Lenovo Laptop comes with an impressive 14.0 HD TN GL(FLAT) , 1366 x 768 pixels HD/200nit and Screen type of Glare / White LED / 3.8mm /eDP; The glossy side panels lend a gorgeous look while playing the media files; This Lenovo Laptop has a thickness of 25mm and weighs 2.1kgs and thus can be carried around with ease; This Lenovo laptop is 5th Gen Intel Core i3-5005U Processor(2 GHz); This Lenovo laptop supports Windows 10 Home OS and the 4GB RAM ensures glitch free running of all the programmes.; The 1TB Hard drive ensures that you can store all your favorite content like movies, music, gamesand data with ease; This Lenovo laptop relies on the Intel HD GPU for proper management of graphics; The pre-installed 0.3MP webcam with single Mic is capable of shooting videos of 720p; Optical Disc Drive - 9.0MM Super Multi (Tray In), Kensington minisaver cable lock ready which secures with hardened steel; Ports and Slots - WiFi : INTEL 3160 1X1 AC + BT4.0, Card Reader : 2 in 1(SD,MMC), Bluetooth : Combo with WIFI, USB : 1x USB 3.0, 2x USB 2.0, HDMI, Speakers : 2 x 1.5W, Audio Port : 1/8 Stereo, Headphone and Microphone combo jack; The four cell Li-ion 41WH battery (Up to 4 hours Black 45W 3-PIN) ensures that this laptop runs for a long time; Shop for the Lenovo G40-8014-inch Laptop online. This Lenovo laptop promises to provide you with ultimate performance. S","{u'processor_name': (43, 45), u'system_memory': (46, 49), u'operating_system': (54, 61)}",[]
96813204,"Avita Magus NS12T5IN003P 12.2-inch Touchscreen 2-in-1 FHD Thin and Light Laptop (Celeron N3350/4GB/64GB/Windows 10 Home/Integrated Graphics), Seashell Pink",laptop,Windows 10,Intel,Intel Celeron,,4 GB,DDR3,"; ; MAGUS is both a recreational gadget and the best partner in the office. The 2-in-1 Laptop | Tablet comes in a vivid color line-up with a 12.2” 1920x1200 IPS touch screen that offers ultra-wide viewing angle. With a keyboard cover, the MAGUS 12.2"" 2-in-1 transforms from a tablet into a laptop by simply opening the built-in stand, enabling users to stay productive with ease anytime, anywhere.;","{u'processor_name': (81, 88), u'system_memory': (95, 98), u'operating_system': (104, 111)}",[]
9226011,"Lenovo Ideapad 330 Intel Core i7 8th Gen 15.6-inch Laptop (8GB/1TB HDD/Windows 10 Home/4GB Nvidia Graphics/Onyx Black/2.2kg), 81DE012TIN",laptop,Windows 10,Intel,Core i7,4 GB,8 GB,DDR4,"; ; Sometimes it’s best to keep things simple. Stacked with premium processing and advanced graphics options, the Idea Pad 330 is as powerful as it is easy to use. Available in a range of sophisticated colors, it’s safe, durable, and ready for today’s tasks - and tomorrow’s. A laptop isn’t just a piece of electronics - it’s also an investment. That’s why we designed the Idea Pad 330 with a special protective finish to guard against wear and tear, as well as rubber detailing on the bottom to maximize ventilation and extend component life. Assure seamless multitasking, immersive gaming, fast boot-ups, and theatre-like entertainment as well as store thousands of videos, photos and files. Running out of battery and short on time? The Idea Pad 330 boasts up to 6 hours’ battery life. Leverage the best of Windows 10, with a new update packed with exciting features. The powerfully reimagined Photos app makes it easier–and more fun - to tell your story in video: add a soundtrack, use transitions, deploy 3D effects, and more. And sharing is quicker than ever, with intuitive settings that making it easier to instantly connect with the people you care about most.. We are committed to providing an uncluttered desktop and a safer PC experience out of the box. Our preload contains just five hand-selected applications designed to increase your productivity. Combining powerful performance with a sturdy finish, the Idea Pad 330 is built to last.;","{u'processor_name': (25, 32), u'processor_brand': (91, 97), u'system_memory': (87, 90), u'operating_system': (71, 78)}",[]
113884351,"ASUS ZenBook 13 UX334FL-A7621TS Intel Core i7 10th Gen 13.3-inch FHD Thin & Light Laptop (16GB RAM/1TB PCIe SSD/Windows 10/MS-Office 2019/2GB NVIDIA GeForce MX250 Graphics/1.27 Kg), Royal Blue",laptop,Windows 10,Intel,Core i7,2 GB,16 GB,,Creativity. Style. Innovation. These are the qualities that define the elegant new ZenBook 13. It’s one of the world’s smallest 13-inch laptops and features the breath taking frameless Nano Edge display and the revolutionary Screen Pad 2.0 to give you the freedom to discover your creative power.,"{u'processor_name': (38, 45), u'processor_brand': (142, 148), u'system_memory': (91, 94), u'operating_system': (112, 119), u'dedicated_graphic_memory_capacity': (138, 141)}",[]
131841319,"HP 14Q CS0009TU 2018 14-inch Laptop, Jet Black +Mouse  --  laptop + mouse - free dos",laptop,Free DOS,Intel,Core i3,,4 GB,,"; Style name:; Free DOS; | Pattern name:; Laptop + Mouse; ; ; ; HP 14Q CS0009TU 2018 14-inch Laptop (7th Gen Core i3 7020U/4GB/1TB/DOS 2.0/Integrated Graphics), Jet Black; Designed for long-lasting performance, this stylishly designed HP 14-inch laptop has a long-lasting battery that keeps you connected, entertained, and productive all day. Speed through tasks, or sit back and socialize with the latest processors and a rich HD display. Do it all, all day.; Mi Portable Wireless Mouse with Ergonomic Design, Long Battery Backup, 1200 DPI High Resolution and Ultra Lightweight (Black); Mi brings you Portable Wireless Mouse with ergonomic design and high resolution 120DPI that enables excellent tracking accuracy. The best part is the Ultra light weight as less as 58 grams and long lasting battery life of about 12 months. Yet another product from Xiaomi to make your life easier.;","{u'operating_system': (81, 84)}",[]
103381824,"HP Pavilion x360 dh0043TX 2019 14-inch Laptop (8th Gen i5-8265U/8GB/1TB HDD + 256GB SSD/Windows 10 Home/2GB Graphics), Natural Silver + WD My Passport 1TB Portable External Hard Drive (Black) Combo  --  laptop + 2tb external hard drive",laptop,Windows 10,Intel,Core i5,2 GB,8 GB,,"; Pattern name:; Laptop + 2TB External Hard Drive; ; ; ; WD My Passport 1TB Portable External Hard Drive (Black); My Passport is the trusted, portable storage that perfectly complements your on-the-go lifestyle. Designed to fit in the palm of your hand, there’s plenty of space to store a massive amount of photos, videos, music and documents. Perfectly paired with WD Backup software and password protection, the My Passport drive helps keep your files safe.;","{u'processor_name': (55, 57), u'system_memory': (80, 83), u'operating_system': (88, 95), u'dedicated_graphic_memory_capacity': (104, 107)}",[]
101694971,"Lenovo Ideapad 330 Intel Celeron 3867U 15.6 inch HD Laptop (4GB/1TB/Windows 10/Onyx Black/2.2Kg/DVD-RW), 81DE02YHIN",laptop,Windows 10,Intel,Intel Celeron,,4 GB,DDR4,"; ; Sometimes it’s best to keep things simple. Stacked with premium processing and advanced graphics options, the Ideapad 330 is as powerful as it is easy to use. Available in a range of sophisticated colors, it’s safe, durable, and ready for today’s tasks—and tomorrow’s.;","{u'processor_name': (25, 32), u'processor_brand': (19, 24), u'system_memory': (60, 63), u'operating_system': (68, 75)}",[]
101695145,Questquo Jumper Ezbook 2 Ultrabook 14.1 Inch Intel Cherry Trail Z8350 Windows 10 4Gb/64Gb Quad Core Laptop One Piece,laptop,Windows 10,Intel,,,4 GB,,; ; Jumper Ezbook 2 Ultrabook 14.1 Inch Intel Cherry Trail Z8350 Windows 10 4Gb/64Gb Quad Core Laptop One Piece;,"{u'processor_brand': (45, 50), u'system_memory': (81, 84), u'operating_system': (70, 77)}",[]
135307210,"Lenovo ThinkPad E14 Intel Core i7 10th Gen 14-inch Full HD Thin and Light Laptop (16GB RAM/ 512GB SSD/ Windows 10 Professional/ RX 640 2GB Graphics/ Black/ 1.77 kg), 20RAS08A00",laptop,Windows 10,Intel,Core i7,2 GB,16 GB,DDR4,"; ; The ThinkPad E14 is equipped with up to 10th Gen Intel Core processing,At around twice the thickness of a smartphone, the ThinkPad E14 exudes all the elegance of a premium laptop—without the hefty price tag.With the ThinkPad E14, you can rest easy knowing that your important data is encrypted via the discrete TPM 2.0 chip. You can also keep the outside world out thanks to ThinkShutter, a physical cover to close the webcam when you're not using it.A full-function USB-C port makes everything a breeze—from audio to video, from data transfers to recharging. What's more, video conference calls fly by thanks to the Skype for Business-certified microphone. Experience crystal-clear visuals and truly vivid colors on the 35.56cms (14), anti-glare FHD display with IPS wide-angle viewing (optional). In addition, the sound on the ThinkPad E14 packs a real punch—through Dolby Audio and premium stereo speakers by Harman Kardon.MIL-SPEC tested to withstand the most rugged, harshest of environments, the ThinkPad E14 won't let you down. Not only can it perform everywhere from the freezing cold to a hot desert, it can also handle accidental knocks, drops, and even spills.;","{u'processor_name': (26, 33), u'processor_brand': (20, 25), u'system_memory': (83, 86), u'operating_system': (103, 110), u'dedicated_graphic_memory_capacity': (94, 97)}",[]
101141253,"(Renewed) Dell Latitude E5420 14 Inch Laptop (Core_i5_2430M/8GB/1TB/Windows 7 Pro/MS Office/Integrated graphics), Dark Grey",laptop,Windows,Intel,Core i5,,8 GB,DDR3,"; ; When you need to take your office with you, the Dell Latitude E5420 laptop can perform wherever you need to work. The newly redesigned Latitude E5420 offers productive mobility with its 14.0” HD, WLED screen that is ideal for professionals looking for a budget-friendly blend of mobility and at-your-desk computing. Ready for whatever your work might dish out, this highly durable laptop is stylishly armored top to bottom with a hard-wearing Tri-MetalTM casing, a brushed aluminum display back and reinforced, barrel hinge for strength and greater stability. On the inside, the Latitude E5420 is equipped with a protective LCD seal and 360 degree bumper for added screen protection, a spill-resistant keyboard and a magnesium alloy internal structure for increased system rigidity and strength that will outlast the bumps and spills of everyday work. You can enjoy outstanding productivity with the optional backlit11 keyboard, ideal for in flight use or in low light settings and wide array of long life battery options to help keep productivity in full swing. As a member of the Latitude E-Family, the E5420 provides go anywhere productivity, confident security and efficient manageability in a durable design that’s built to last - all that you’ve come to expect from the Latitude E-Family.;","{u'processor_name': (51, 53), u'system_memory': (60, 63), u'operating_system': (68, 75)}",[]
